repo_id,file_path,requested_types,failure_type,details
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtiaddc.cbl,"WRONG_CALCULATION_LOGIC,MISSING_FILE_STATUS_HANDLING",EXTRACT_FAIL,The provided code is a segment of a COBOL program that handles the addition of a new customer record to a VSAM dataset in CICS (Customer Information Control System). The code inclu
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtiaddc.cbl,"WRONG_CALCULATION_LOGIC,MISSING_FILE_STATUS_HANDLING",FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/mscmtics.cbl,MISSING_FILE_STATUS_HANDLING,EXTRACT_FAIL,"The code snippet you provided appears to be a part of a larger program written in COBOL, which is running within a CICS (Customer Information Control System) environment. This part"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/mscmtics.cbl,MISSING_FILE_STATUS_HANDLING,EXTRACT_FAIL,"The code snippet you provided appears to be a part of a larger program, likely written in COBOL (Common Business Oriented Language), which is commonly used for mainframe and z/OS s"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/mscmtics.cbl,MISSING_FILE_STATUS_HANDLING,EXTRACT_FAIL,The code you provided is a segment of a COBOL program that handles various trace events and writes log messages to a CICS transient data queue. It includes several sections for han
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/mscmtics.cbl,MISSING_FILE_STATUS_HANDLING,FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbgcash.cbl,INFINITE_LOOP_NON_TERMINATION,EXTRACT_FAIL,"The code you've provided appears to be a part of a larger COBOL program that interacts with a CICS (Customer Information Control System) environment, specifically for handling fina"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbgcash.cbl,INFINITE_LOOP_NON_TERMINATION,EXTRACT_FAIL,"The code you've provided is a COBOL program that handles various conditions and errors during the processing of transactions, particularly focusing on updating account details in a"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbgcash.cbl,INFINITE_LOOP_NON_TERMINATION,EXTRACT_FAIL,"The code you've provided is a COBOL program that handles various conditions and errors during the processing of transactions, particularly focusing on updating account details in a"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbgcash.cbl,INFINITE_LOOP_NON_TERMINATION,FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtiadda.cbl,INFINITE_LOOP_NON_TERMINATION,EXTRACT_FAIL,The COBOL program you've provided is designed to handle a series of tasks related to managing customer accounts and transactions using VSAM files in a CICS (Customer Information Co
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtiadda.cbl,INFINITE_LOOP_NON_TERMINATION,EXTRACT_FAIL,The COBOL program you've provided is designed to handle various operations related to a bank account and transaction management using VSAM (Virtual Storage Access Method) files. Le
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtiadda.cbl,INFINITE_LOOP_NON_TERMINATION,EXTRACT_FAIL,The code you've provided appears to be a part of a larger application that handles account management and transaction processing in a mainframe environment using COBOL and CICS (Cu
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtiadda.cbl,INFINITE_LOOP_NON_TERMINATION,FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvaddc.cbl,MISSING_FILE_STATUS_HANDLING,EXTRACT_FAIL,The code you've provided is a COBOL program that handles the addition of a customer record to a VSAM dataset in a CICS environment. Let's break down the key components and function
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvaddc.cbl,MISSING_FILE_STATUS_HANDLING,EXTRACT_FAIL,The code you've provided is a COBOL program that handles the addition of a customer record to a VSAM dataset in a CICS environment. It includes various parts for handling input val
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvaddc.cbl,MISSING_FILE_STATUS_HANDLING,EXTRACT_FAIL,The code you've provided is a COBOL program that handles the addition of a customer record to a VSAM dataset in a CICS environment. Let's break down the key components and function
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvaddc.cbl,MISSING_FILE_STATUS_HANDLING,FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbxfer.cbl,WRONG_CALCULATION_LOGIC,EXTRACT_FAIL,"The code you've provided appears to be a part of a larger program, likely written in COBOL or a similar language used for mainframe applications. It handles various conditions and "
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbxfer.cbl,WRONG_CALCULATION_LOGIC,EXTRACT_FAIL,"The code you've provided appears to be a part of a larger program, likely written in COBOL or a similar language used for mainframe applications. It handles various conditions and "
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbxfer.cbl,WRONG_CALCULATION_LOGIC,EXTRACT_FAIL,"The code you've provided appears to be a part of a larger program, likely written in COBOL (Common Business Oriented Language), which is commonly used for mainframe systems. This p"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbxfer.cbl,WRONG_CALCULATION_LOGIC,FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvgacc.cbl,"WRONG_CALCULATION_LOGIC,DIVIDE_BY_ZERO_RISK",EXTRACT_FAIL,"The COBOL program you've provided is a complex routine designed to interact with a VSAM dataset and handle various scenarios such as reading customer and account information, displ"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvgacc.cbl,"WRONG_CALCULATION_LOGIC,DIVIDE_BY_ZERO_RISK",EXTRACT_FAIL,"The COBOL program you've provided is a complex routine designed to interact with a VSAM dataset and handle various scenarios such as reading customer and account information, displ"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvgacc.cbl,"WRONG_CALCULATION_LOGIC,DIVIDE_BY_ZERO_RISK",EXTRACT_FAIL,The COBOL program you've provided is a complex routine that handles interactions with a VSAM dataset to retrieve customer and account information. It also includes error handling m
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvgacc.cbl,"WRONG_CALCULATION_LOGIC,DIVIDE_BY_ZERO_RISK",FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtigstmt.cbl,"INFINITE_LOOP_NON_TERMINATION,DIVIDE_BY_ZERO_RISK",EXTRACT_FAIL,The code you've provided is a segment of a COBOL program that interacts with a VSAM dataset and handles errors related to reading data from the dataset. It also includes logging fu
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtigstmt.cbl,"INFINITE_LOOP_NON_TERMINATION,DIVIDE_BY_ZERO_RISK",EXTRACT_FAIL,"The code you've provided is a part of a larger program written in COBOL, which interacts with a VSAM dataset and handles errors related to reading from the dataset. The code includ"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtigstmt.cbl,"INFINITE_LOOP_NON_TERMINATION,DIVIDE_BY_ZERO_RISK",EXTRACT_FAIL,The code provided is a COBOL program that interacts with a CICS (Customer Information Control System) environment to read data from VSAM files and handle errors. Here's a breakdown
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtigstmt.cbl,"INFINITE_LOOP_NON_TERMINATION,DIVIDE_BY_ZERO_RISK",FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtigacc.cbl,MISSING_FILE_STATUS_HANDLING,EXTRACT_FAIL,"The provided code snippet appears to be a part of a larger program written in COBOL, which interacts with a CICS (Customer Information Control System) environment and performs oper"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtigacc.cbl,MISSING_FILE_STATUS_HANDLING,EXTRACT_FAIL,"The code you've provided appears to be a part of a larger program that interacts with a VSAM data set and performs various operations, including reading from and writing to a CICS "
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtigacc.cbl,MISSING_FILE_STATUS_HANDLING,EXTRACT_FAIL,The provided code snippet appears to be a part of a larger program that handles reading data from VSAM files and writing log messages to a CICS transient data queue. The code is wr
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wtigacc.cbl,MISSING_FILE_STATUS_HANDLING,FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvcusl.cbl,"UNINITIALIZED_DATA_ITEM_USE,INFINITE_LOOP_NON_TERMINATION",EXTRACT_FAIL,The code you've provided appears to be a part of a larger program written in COBOL (Common Business Oriented Language) for handling customer information in a banking system. This p
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvcusl.cbl,"UNINITIALIZED_DATA_ITEM_USE,INFINITE_LOOP_NON_TERMINATION",EXTRACT_FAIL,"The code you've provided appears to be a part of a larger program written in COBOL, which interacts with a VSAM dataset and handles various operations such as reading, updating, an"
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvcusl.cbl,"UNINITIALIZED_DATA_ITEM_USE,INFINITE_LOOP_NON_TERMINATION",EXTRACT_FAIL,The code provided is a part of a larger program written in COBOL (Common Business Oriented Language) for handling customer information in a banking system. The program includes var
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvcusl.cbl,"UNINITIALIZED_DATA_ITEM_USE,INFINITE_LOOP_NON_TERMINATION",FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvgcus.cbl,WRONG_CALCULATION_LOGIC,NOT_PROGRAM_AFTER_EXTRACT,IDENTIFICATION DIVISION.\n       PROGRAM-ID. WGRVGCUS.\n       ENVIRONMENT DIVISION.\n\n       DATA DIVISION.\n\n      *****************************************************************\n 
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvgcus.cbl,WRONG_CALCULATION_LOGIC,NOT_PROGRAM_AFTER_EXTRACT,IDENTIFICATION DIVISION.\n       PROGRAM-ID. WGRVGCUS.\n       ENVIRONMENT DIVISION.\n\n       DATA DIVISION.\n\n      *****************************************************************\n 
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvgcus.cbl,WRONG_CALCULATION_LOGIC,NOT_PROGRAM_AFTER_EXTRACT,IDENTIFICATION DIVISION.\n       PROGRAM-ID. WGRVGCUS.\n       ENVIRONMENT DIVISION.\n\n       DATA DIVISION.\n\n      *****************************************************************\n 
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wgrvgcus.cbl,WRONG_CALCULATION_LOGIC,FINAL_FAIL,Could not get changed program output
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbgetacc.cbl,DIVIDE_BY_ZERO_RISK,EXTRACT_FAIL,The code you've provided is a COBOL program that interacts with a VSAM dataset to retrieve account information based on an input SSN (Social Security Number). The program uses CICS
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbgetacc.cbl,DIVIDE_BY_ZERO_RISK,EXTRACT_FAIL,The code you've provided is a part of a COBOL program that interacts with a VSAM dataset to retrieve account information based on an input SSN (Social Security Number). Here's a br
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbgetacc.cbl,DIVIDE_BY_ZERO_RISK,EXTRACT_FAIL,The code you've provided is a COBOL program that interacts with a VSAM dataset to retrieve account information based on an input SSN (Social Security Number). Here’s a breakdown of
bhbandam_AZ-Legacy-Engineering,bhbandam_AZ-Legacy-Engineering/wbgetacc.cbl,DIVIDE_BY_ZERO_RISK,FINAL_FAIL,Could not get changed program output
IBM_example-health-apis,IBM_example-health-apis/HCTRESTW.cbl,DIVIDE_BY_ZERO_RISK,NOT_PROGRAM_AFTER_EXTRACT,"******************************************************************\n      * Copyright 2011,2013 IBM Corp. All Rights Reserved.\n      *\n      * Licensed under the Apache License, Ver"
IBM_example-health-apis,IBM_example-health-apis/HCTRESTW.cbl,DIVIDE_BY_ZERO_RISK,NOT_PROGRAM_AFTER_EXTRACT,"******************************************************************\n      * Copyright 2011,2013 IBM Corp. All Rights Reserved.\n      *\n      * Licensed under the Apache License, Ver"
IBM_example-health-apis,IBM_example-health-apis/HCTRESTW.cbl,DIVIDE_BY_ZERO_RISK,NOT_PROGRAM_AFTER_EXTRACT,"******************************************************************\n      * Copyright 2011,2013 IBM Corp. All Rights Reserved.\n      *\n      * Licensed under the Apache License, Ver"
IBM_example-health-apis,IBM_example-health-apis/HCTRESTW.cbl,DIVIDE_BY_ZERO_RISK,FINAL_FAIL,Could not get changed program output
IBM_example-health-apis,IBM_example-health-apis/HCP1BU01.cbl,WRONG_CALCULATION_LOGIC,NOT_PROGRAM_AFTER_EXTRACT,IDENTIFICATION DIVISION.\n       PROGRAM-ID. LGUCUS01.\n       ENVIRONMENT DIVISION.\n       CONFIGURATION SECTION.\n      *\n       DATA DIVISION.\n\n       WORKING-STORAGE SECTION.\n\n   
ve3wwg_cobcurses,ve3wwg_cobcurses/COBCATTR.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/SCREEN-SI.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/COBCURSP.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/SCREEN-BG.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/COBC3270.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/COBCURSQ.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/NULLEVENTS.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/template_screen.cob,"DIVIDE_BY_ZERO_RISK,UNINITIALIZED_DATA_ITEM_USE",EXTRACT_FAIL,The code snippet you've provided appears to be a COBOL program that defines various subroutines and callbacks for handling user interactions in a terminal-based application using t
ve3wwg_cobcurses,ve3wwg_cobcurses/template_screen.cob,"DIVIDE_BY_ZERO_RISK,UNINITIALIZED_DATA_ITEM_USE",EXTRACT_FAIL,The code snippet you've provided appears to be a COBOL program that defines various subroutines and callbacks for handling user interactions in a terminal-based application using t
ve3wwg_cobcurses,ve3wwg_cobcurses/template_screen.cob,"DIVIDE_BY_ZERO_RISK,UNINITIALIZED_DATA_ITEM_USE",EXTRACT_FAIL,The code snippet you've provided appears to be a COBOL program that defines various callbacks and events for handling user interactions in a terminal-based application using the CO
ve3wwg_cobcurses,ve3wwg_cobcurses/template_screen.cob,"DIVIDE_BY_ZERO_RISK,UNINITIALIZED_DATA_ITEM_USE",FINAL_FAIL,Could not get changed program output
ve3wwg_cobcurses,ve3wwg_cobcurses/ITEMRECD.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/MENUREF.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/SCREEN-CS.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/COBCURSX.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/sd002040.cob,"MISSING_FILE_STATUS_HANDLING,WRONG_CALCULATION_LOGIC",EXTRACT_FAIL,"The code you've provided appears to be a part of a larger program, specifically a COBOL program for handling screen definitions in a system (SD002040). This program seems to be use"
ve3wwg_cobcurses,ve3wwg_cobcurses/assoc_api.cob,DIVIDE_BY_ZERO_RISK,EXTRACT_FAIL,"These programs are written in COBOL and provide various functionalities related to associative arrays or maps, which are commonly used in programming for efficient data retrieval b"
ve3wwg_cobcurses,ve3wwg_cobcurses/assoc_api.cob,DIVIDE_BY_ZERO_RISK,EXTRACT_FAIL,"These programs are written in COBOL and provide various functionalities related to associative arrays or maps, which are commonly used in programming for efficient data retrieval b"
ve3wwg_cobcurses,ve3wwg_cobcurses/assoc_api.cob,DIVIDE_BY_ZERO_RISK,EXTRACT_FAIL,These programs are written in COBOL and provide various functionalities for working with associative arrays (also known as maps or dictionaries). Each program is designed to perfor
ve3wwg_cobcurses,ve3wwg_cobcurses/assoc_api.cob,DIVIDE_BY_ZERO_RISK,FINAL_FAIL,Could not get changed program output
ve3wwg_cobcurses,ve3wwg_cobcurses/MENURECD.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/COBCURSG.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/BKU-RECD.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/TEMPDATA.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/test004.cob,"INFINITE_LOOP_NON_TERMINATION,DIVIDE_BY_ZERO_RISK",NOT_PROGRAM_AFTER_EXTRACT,"IDENTIFICATION DIVISION.\n       PROGRAM-ID. TEST004.\n```\nThis is the standard header for any COBOL program, identifying it by a unique name (`TEST004`) and its function as a test p"
ve3wwg_cobcurses,ve3wwg_cobcurses/test004.cob,"INFINITE_LOOP_NON_TERMINATION,DIVIDE_BY_ZERO_RISK",EXTRACT_FAIL,"The code you've provided appears to be a continuation of a larger program, likely written in COBOL (Common Business-Oriented Language). This program seems to be part of a test suit"
ve3wwg_cobcurses,ve3wwg_cobcurses/test004.cob,"INFINITE_LOOP_NON_TERMINATION,DIVIDE_BY_ZERO_RISK",EXTRACT_FAIL,"The code you've provided appears to be a part of a larger program, specifically a test program for some sort of system or application related to inventory management or similar tas"
ve3wwg_cobcurses,ve3wwg_cobcurses/test004.cob,"INFINITE_LOOP_NON_TERMINATION,DIVIDE_BY_ZERO_RISK",FINAL_FAIL,Could not get changed program output
ve3wwg_cobcurses,ve3wwg_cobcurses/COBCKEYS.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/GRPHMENU.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/COBCPARMS.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/SCREEN-01.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/COBCEXTRA.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/test001.cob,WRONG_CALCULATION_LOGIC,UNCHANGED,Model returned unchanged program
ve3wwg_cobcurses,ve3wwg_cobcurses/test001.cob,WRONG_CALCULATION_LOGIC,UNCHANGED,Model returned unchanged program
ve3wwg_cobcurses,ve3wwg_cobcurses/test001.cob,WRONG_CALCULATION_LOGIC,UNCHANGED,Model returned unchanged program
ve3wwg_cobcurses,ve3wwg_cobcurses/test001.cob,WRONG_CALCULATION_LOGIC,FINAL_FAIL,Could not get changed program output
ve3wwg_cobcurses,ve3wwg_cobcurses/libcobcurses.cob,"INFINITE_LOOP_NON_TERMINATION,MISSING_FILE_STATUS_HANDLING",EXTRACT_FAIL,"The provided code snippets appear to be part of a larger program, likely written in COBOL (Common Business Oriented Language), which is commonly used for mainframe and legacy syste"
ve3wwg_cobcurses,ve3wwg_cobcurses/libcobcurses.cob,"INFINITE_LOOP_NON_TERMINATION,MISSING_FILE_STATUS_HANDLING",EXTRACT_FAIL,The provided code snippets are part of a larger program that appears to be written in COBOL (Common Business Oriented Language) and is related to a curses-like library for handling
ve3wwg_cobcurses,ve3wwg_cobcurses/libcobcurses.cob,"INFINITE_LOOP_NON_TERMINATION,MISSING_FILE_STATUS_HANDLING",EXTRACT_FAIL,"The provided code snippets are part of a larger program written in COBOL, which is likely used for developing applications that interact with terminals or consoles using curses-lik"
ve3wwg_cobcurses,ve3wwg_cobcurses/libcobcurses.cob,"INFINITE_LOOP_NON_TERMINATION,MISSING_FILE_STATUS_HANDLING",FINAL_FAIL,Could not get changed program output
ve3wwg_cobcurses,ve3wwg_cobcurses/sdbackup.cob,"MISSING_FILE_STATUS_HANDLING,INFINITE_LOOP_NON_TERMINATION",EXTRACT_FAIL,"The provided code appears to be a COBOL program designed for data backup from various input files (like SC, FD, BG, FS, etc.) and writing them to an output file (`BKU-FILE`). This "
ve3wwg_cobcurses,ve3wwg_cobcurses/sdbackup.cob,"MISSING_FILE_STATUS_HANDLING,INFINITE_LOOP_NON_TERMINATION",EXTRACT_FAIL,"The code you've provided appears to be a COBOL program designed for data backup from various input files (like SC, FD, BG, FS, CS, MU, IT, and MR) into a single output file called "
ve3wwg_cobcurses,ve3wwg_cobcurses/sdbackup.cob,"MISSING_FILE_STATUS_HANDLING,INFINITE_LOOP_NON_TERMINATION",EXTRACT_FAIL,"The code you've provided appears to be a COBOL program designed for data backup from various input files (like SC, FD, BG, FS, CS, MU, IT, and MR) into a single output file called "
ve3wwg_cobcurses,ve3wwg_cobcurses/sdbackup.cob,"MISSING_FILE_STATUS_HANDLING,INFINITE_LOOP_NON_TERMINATION",FINAL_FAIL,Could not get changed program output
ve3wwg_cobcurses,ve3wwg_cobcurses/ed000010.cob,"INFINITE_LOOP_NON_TERMINATION,MISSING_FILE_STATUS_HANDLING",UNCHANGED,Model returned unchanged program
ve3wwg_cobcurses,ve3wwg_cobcurses/COBCCOLOUR.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/COBCRETC.cbl,,SKIP_NOT_PROGRAM,No PROCEDURE DIVISION
ve3wwg_cobcurses,ve3wwg_cobcurses/sd002010.cob,INFINITE_LOOP_NON_TERMINATION,EXTRACT_FAIL,"The code you've provided appears to be a part of a larger program, specifically a section from a COBOL program named `SD002010`. This segment is focused on defining various subrout"
